pair_id,image_id_a,image_id_b,constraint_type,support_count,sources,review_batches,notes,had_conflict
15225_15341,15225,15341,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=31|candidate_chip=163|rank=9,False
15225_15348,15225,15348,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=163|candidate_chip=85|rank=10,False
15225_15354,15225,15354,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=109|candidate_chip=163|rank=8,False
15225_15358,15225,15358,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=94|candidate_chip=163|rank=6,False
15225_15375,15225,15375,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=262|candidate_chip=163|rank=1,False
15225_15378,15225,15378,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=230|candidate_chip=163|rank=6,False
15225_15385,15225,15385,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=163|candidate_chip=117|rank=7,False
15225_15390,15225,15390,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=144|candidate_chip=163|rank=7,False
15225_15392,15225,15392,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=163|candidate_chip=259|rank=5,False
15225_15400,15225,15400,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=254|candidate_chip=163|rank=1,False
15225_15403,15225,15403,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=199|candidate_chip=163|rank=5 || query_chip=163|candidate_chip=199|rank=8,False
15225_15408,15225,15408,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=183|candidate_chip=163|rank=4 || query_chip=163|candidate_chip=183|rank=2,False
15225_15423,15225,15423,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=56|candidate_chip=163|rank=2,False
15225_15427,15225,15427,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=163|candidate_chip=121|rank=6,False
15225_15444,15225,15444,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=163|candidate_chip=98|rank=4,False
15225_15454,15225,15454,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=206|candidate_chip=163|rank=4 || query_chip=163|candidate_chip=206|rank=3,False
15226_15301,15226,15301,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=175|rank=4,False
15226_15335,15226,15335,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=223|rank=6,False
15226_15356,15226,15356,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=29|rank=9,False
15226_15370,15226,15370,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=179|rank=7,False
15226_15456,15226,15456,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=30|rank=8,False
15226_15467,15226,15467,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=116|rank=5,False
15226_15471,15226,15471,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=128|rank=3,False
15226_15472,15226,15472,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=64|candidate_chip=67|rank=1,False
15227_15239,15227,15239,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=220|rank=6,False
15227_15311,15227,15311,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=153|rank=1,False
15227_15315,15227,15315,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=207|rank=10,False
15227_15344,15227,15344,cannot-link,1,user_manual_review_split_cluster_20260419,texas_cluster_review_boards_v1,user_marked_cluster_157_split,False
15227_15386,15227,15386,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=48|rank=5,False
15227_15395,15227,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=147|rank=7,False
15227_15446,15227,15446,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=90|rank=9,False
15227_15474,15227,15474,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=3|candidate_chip=102|rank=4,False
15228_15239,15228,15239,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=220|rank=2 || query_chip=220|candidate_chip=234|rank=2,False
15228_15251,15228,15251,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=132|rank=9,False
15228_15269,15228,15269,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=24|candidate_chip=234|rank=10,False
15228_15276,15228,15276,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=272|candidate_chip=234|rank=4,False
15228_15279,15228,15279,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=219|rank=3 || query_chip=219|candidate_chip=234|rank=10,False
15228_15307,15228,15307,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=201|rank=1 || query_chip=201|candidate_chip=234|rank=2,False
15228_15309,15228,15309,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=34|candidate_chip=234|rank=1 || query_chip=234|candidate_chip=34|rank=7,False
15228_15330,15228,15330,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=103|candidate_chip=234|rank=4,False
15228_15331,15228,15331,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=37|rank=10,False
15228_15360,15228,15360,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=188|candidate_chip=234|rank=5,False
15228_15412,15228,15412,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=182|candidate_chip=234|rank=4,False
15228_15428,15228,15428,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=8|candidate_chip=234|rank=9,False
15228_15455,15228,15455,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=143|rank=6,False
15228_15458,15228,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=51|rank=4,False
15228_15482,15228,15482,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=234|candidate_chip=164|rank=8,False
15229_15268,15229,15268,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=210|rank=9,False
15229_15300,15229,15300,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=22|rank=6,False
15229_15335,15229,15335,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=223|rank=5,False
15229_15336,15229,15336,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=merge:115|121|xgb_prob=0.352667|ambiguity=0.266667,False
15229_15354,15229,15354,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=109|rank=2,False
15229_15358,15229,15358,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=94|rank=7,False
15229_15389,15229,15389,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=228|rank=8,False
15229_15408,15229,15408,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=183|rank=3,False
15229_15416,15229,15416,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=202|rank=1,False
15229_15460,15229,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=127|rank=10,False
15229_15465,15229,15465,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=189|candidate_chip=180|rank=4,False
15229_15475,15229,15475,cannot-link,1,old_kaggle_manual_review,manual_pair_review_v1,candidate_type=yes|candidate_key=merge:115|124|xgb_prob=0.389538|ambiguity=0.266667,False
15230_15272,15230,15272,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=252|rank=1 || query_chip=252|candidate_chip=273|rank=1,False
15230_15312,15230,15312,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=104|rank=5,False
15230_15338,15230,15338,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=276|rank=4,False
15230_15364,15230,15364,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=184|rank=3,False
15230_15398,15230,15398,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=139|candidate_chip=273|rank=4,False
15230_15445,15230,15445,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=5|rank=7,False
15230_15448,15230,15448,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=14|rank=9,False
15230_15467,15230,15467,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=116|rank=10,False
15230_15475,15230,15475,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=273|candidate_chip=162|rank=6,False
15231_15260,15231,15260,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=138|rank=2,False
15231_15285,15231,15285,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=21|rank=9,False
15231_15286,15231,15286,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=275|rank=1,False
15231_15299,15231,15299,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=178|rank=6,False
15231_15303,15231,15303,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=107|rank=4,False
15231_15316,15231,15316,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=250|candidate_chip=23|rank=5,False
15231_15326,15231,15326,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=159|rank=5,False
15231_15359,15231,15359,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=248|rank=8,False
15231_15384,15231,15384,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=62|rank=10,False
15231_15404,15231,15404,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=69|rank=3,False
15231_15461,15231,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=23|candidate_chip=222|rank=7,False
15232_15234,15232,15234,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=168|rank=5,False
15232_15272,15232,15272,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=252|rank=2,False
15232_15299,15232,15299,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=178|rank=8,False
15232_15300,15232,15300,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=22|rank=3,False
15232_15321,15232,15321,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=190|rank=1,False
15232_15353,15232,15353,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=197|rank=10,False
15232_15374,15232,15374,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=193|rank=7,False
15232_15433,15232,15433,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=232|rank=4,False
15232_15460,15232,15460,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=271|candidate_chip=127|rank=9,False
15233_15235,15233,15235,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=41|rank=6,False
15233_15260,15233,15260,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=138|rank=5,False
15233_15278,15233,15278,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=260|candidate_chip=195|rank=2 || query_chip=195|candidate_chip=260|rank=1,False
15233_15303,15233,15303,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=107|rank=7,False
15233_15315,15233,15315,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=207|candidate_chip=195|rank=5,False
15233_15345,15233,15345,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=225|candidate_chip=195|rank=3,False
15233_15395,15233,15395,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=147|rank=2,False
15233_15418,15233,15418,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=72|rank=9,False
15233_15458,15233,15458,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=51|rank=3,False
15233_15461,15233,15461,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=195|candidate_chip=222|rank=10,False
15234_15237,15234,15237,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=168|candidate_chip=45|rank=6,False
15234_15267,15234,15267,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=168|candidate_chip=212|rank=3,False
15234_15289,15234,15289,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=168|candidate_chip=54|rank=1,False
15234_15310,15234,15310,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=168|candidate_chip=166|rank=2,False
15234_15336,15234,15336,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=168|candidate_chip=171|rank=8,False
15234_15339,15234,15339,cannot-link,1,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=168|candidate_chip=125|rank=9,False
15234_15393,15234,15393,cannot-link,2,external_mapped_no_match_top10,external_hotspotter_review_v1,query_chip=187|candidate_chip=168|rank=8 || query_chip=168|candidate_chip=187|rank=4,False
